sumber,url,judul,author,tanggal_publikasi,isi_berita
liputan6.com,https://www.liputan6.com/saham/read/6054074/antam-tebar-dividen-rp-15177-per-saham-berikut-jadwal-pembagiannya,"Antam Tebar Dividen Rp 151,77 per Saham, Berikut Jadwal Pembagiannya",Agustina Melani,"Diperbarui 17 Jun 2025, 06:30 WIB","Liputan6.com, Jakarta -PTAneka TambangTbk (ANTM) akan membagikan dividen tunai untuk tahun buku 2024 sebesar Rp 3,64 triliun. Dividen yang akan dibagikan kepada pemegang saham sebesar Rp 151,77267 per saham.
Mengutip keterbukaan informasi ke Bursa Efek Indonesia (BEI), ditulis Selasa (17/6/2025), pembagiandividenitu telah disetujui dalam Rapat Umum Pemegang Saham Tahunan (RUPST), Kamis, 12 Juni 2025.
Baca Juga
Adapun data keuangan per 31 Desember 2024 yang menjadi pertimbangan pembagian dividen. Hal itu antara lain laba bersih yang didapat diatribusikan kepada entitas induk sebesar Rp 3,64 triliun, saldo laba ditahan yang tidak dibatasi penggunaannya sebesar Rp 14,50 triliun dan total ekuitas sebesar Rp 32,19 triliun.
Advertisement
Jadwal pembagian dividen Antam sebagai berikut:
Pada penutupan perdagangan saham Senin, 16 Juni 2025, harga saham ANTM turun 0,61% ke posisi Rp 3.280 per saham.Saham ANTMberada di level tertinggi Rp 3.370 dan terendah Rp 3.230 per saham. Total frekuensi perdagangan 36.519 kali dengan volume perdagangan 1.770.983 saham. Nilai transaksi Rp 582,2 miliar."
okezone.com,https://economy.okezone.com/read/2025/06/19/320/3148501/adu-kekayaan-israel-dengan-iran-siapa-paling-kaya,"Adu Kekayaan Israel dengan Iran, Siapa Paling Kaya?",Beby Apriliani,", Jurnalis-Kamis, 19 Juni 2025 |00:30 WIB","JAKARTA– Adu kekayaanIsrael dengan Iran, siapa paling kaya? Israel dan Iran saat ini tengah berada di bawah tekanan konflik.
Konflik geopolitik antara Israel dan Iran tak hanya mencuat di panggung militer dan diplomatik, tapi juga mencerminkan pertarungan diam-diam di ranah ekonomi global.
Dirangkum Okezone, berikut adu kekayaan Israel dengan Iran, Rabu (18/6/2025).
Kedua negara ini sama-sama berada di kawasan strategis Timur Tengah, dengan kekuatan pengaruh politik yang besar serta sumber daya yang berbeda.
Israel dikenal sebagai Startup Nation, negara kecil dengan teknologi tinggi dan jaringan keuangan global.
Sementara Iran, dengan cadangan minyak dan gas alam yang melimpah, masih bergelut dengan sanksi internasional dan struktur ekonomi yang sangat bergantung pada sumber daya alam.
Dari sudut pandang GDP, pendapatan per kapita, cadangan devisa, hingga kekayaan domestik total, masing-masing negara punya keunggulan tersendiri.
Sementara Israel kerap terlihat dominan karena basis teknologinya, Iran justru mampu menunjukkan ketahanan luar biasa meski dibelit sanksi keras dan isolasi internasional."
liputan6.com,https://www.liputan6.com/otomotif/read/6056000/konsisten-bentuk-ekosistem-keselamatan-berkendara-ahm-kembali-gelar-kompetisi-instruktur-safety-riding,"Konsisten Bentuk Ekosistem Keselamatan Berkendara, AHM Kembali Gelar Kompetisi Instruktur Safety Riding",Arief Aszhari,"Diperbarui 18 Jun 2025, 20:19 WIB","Liputan6.com, Jakarta -PTAstra Honda Motor(AHM) kembali menegaskan komitmennya dalam membentuk instruktur, dan advisor keselamatan berkendara yang tidak hanya andal di jalan, tetapi juga cakap dalam memberikan edukasi.
Melalui ajang The 16th AstraHonda Safety RidingInstructors Competition (AHSRIC) 2025, jenama berlambang sayap mengepak ini menghadirkan wadah bagi para agen perubahan di jalan raya untuk menguji kemampuan sekaligus memperkuat budaya berkendara yang aman dan menyenangkan.
Baca Juga
Kompetisi ini berlangsung dari 15 hingga 18 Juni 2025, di Astra Honda Motor Safety Riding Park (AHMSRP), fasilitas pelatihansafety ridingterbesar se-Asia Tenggara yang berlokasi di Deltamas, Cikarang, Bekasi, Jawa Barat.
Advertisement
Para peserta diuji tidak hanya keterampilan berkendara, tetapi juga keahlian dalam menyampaikan edukasi keselamatan berkendara secara efektif, terutama dalam meningkatkan kemampuan memprediksi potensi bahaya di jalan.
Tahun ini, AHSRIC menghadirkan sembilan kategori lomba, mulai dari Instruktur Kelas Big Bike, Sport, dan Skutik, hingga Advisor Dealer dan Komunitas.
Kompetisi juga mencakup kategori Grup Instruktur Main Dealer Honda dan Safety Riding Center, serta kategori inovasi keselamatan berkendara.
General Manager Marketing Planning and Analysis AHM, Andy Wijaya menyampaikan, bahwa AHSRIC merupakan bagian dari upaya besar perusahaan dalam membentuk ekosistem keselamatan berkendara.
""Keterlibatan advisor dealer dan komunitas yang turut kami uji dalam ajang ini pun memperteguh semangat kami membentuk ekosistem yang kuat pada duniakeselamatan berkendara,"" ujar Andy, dalam keterangan resmi, Rabu (18/6/2025)."
liputan6.com,https://www.liputan6.com/regional/read/6047193/ojung-jejak-keberanian-dan-doa-dalam-ritual-leluhur-madura,"Ojung, Jejak Keberanian dan Doa dalam Ritual Leluhur Madura",Panji Prayitno,"Diperbarui 13 Jun 2025, 00:00 WIB","Liputan6.com, Jakarta -PulauMaduramemiliki tradisi yang begitu kuat dalam menjalin hubungan antara manusia, alam, dan kekuatan tak kasat mata. Salah satu warisan budaya yang sarat makna spiritual dan kekuatan simbolik itu adalah Ojung.
Sebuah ritual adat yang tidak hanya mempertontonkan keberanian fisik semata, tetapi juga menyimpan doa mendalam untuk keselamatan dan keberkahan hidup, khususnya dalam bidang pertanian. TradisiOjungtelah berlangsung turun-temurun di berbagai pelosok desa di Madura, terutama di daerah pedalaman seperti Sumenep dan Pamekasan, di mana masyarakatnya masih memegang teguh nilai-nilai leluhur.
Ojung dilakukan sebagai bentuk persembahan kepada alam dan Sang Pencipta, dalam harapan agar tanah yang mereka garap senantiasa subur, cuaca bersahabat, serta hasil panen melimpah. Ia merupakan peneguhan ikatan spiritualmasyarakat Maduradengan alam semestaikatan yang diikat bukan hanya oleh doa dalam diam, tetapi oleh dentuman rotan dan peluh yang tumpah dalam semangat kolektif.
Advertisement
Baca Juga
Ritual Ojung biasanya dilangsungkan di musim kemarau, ketika lahan-lahan mulai gersang dan pertanian terancam oleh kekeringan. Inilah saat di mana masyarakat merasa perlu memanggil kekuatan dari dimensi lain, agar hujan segera turun dan kehidupan kembali tumbuh.
Acara dimulai dengan berbagai persiapan yang melibatkan seluruh warga. Sesajen disiapkan, doa-doa dilantunkan oleh tokoh spiritual desa, dan panggung sederhana berupa arena terbuka dibersihkan untuk menjadi tempat berlangsungnya adu ketangkasan dan ketahanan fisik yang disebut sebagai permainan Ojung.
Dua pria dewasa akan berdiri saling berhadapan, masing-masing memegang seutas rotan lentur yang digunakan untuk saling mencambuk secara bergantian. Tubuh mereka telanjang dada, hanya dibalut kain sarung, sebagai bentuk kesiapan menerima luka demi keselamatan dan kesuburan bersama.
Namun yang patut dicatat, ritual ini bukan tentang dendam atau permusuhan, melainkan tentang keteguhan hati, keikhlasan menerima penderitaan demi tujuan yang lebih tinggi, dan pengorbanan individu demi kebaikan komunal.
Setiap cambukan adalah simbol doa yang mengudara, dan setiap luka yang terbuka adalah persembahan tulus kepada alam agar hujan segera turun. Meski secara kasat mata Ojung tampak keras, bahkan brutal, di balik itu terselip etika dan aturan adat yang ketat."
liputan6.com,https://www.liputan6.com/saham/read/6054678/penjualan-mobil-astra-capai-172268-unit-hingga-mei-2025,Penjualan Mobil Astra Capai 172.268 Unit hingga Mei 2025,Pipit Ika Ramadhani,"Diperbarui 17 Jun 2025, 15:30 WIB","Liputan6.com, JakartaGabungan Industri Kendaraan Bermotor Indonesia (GAIKINDO) mencatat total penjualanmobildomestik sebesar 316.981 unit Selama periode Januari–Mei 2025. Penjualan itu turun 6% dibandingkan periode yang sama tahun lalu sebanyak 335.405 unit.
Kontribusi Astra terhadap total penjualan mobil nasional pada Januari–Mei 2025 mencapai 172.268 unit, turun 8% dibandingkan dengan 187.834 unit pada Januari–Mei 2024. Dengan demikian, pangsa pasar Astra pada lima bulan pertama tahun ini berada di level 54%.
Baca Juga
Secara rinci, penjualan mobilAstradari sisi merek terdiri atas Toyota dan Lexus sebanyak 106.805 unit, Daihatsu 55.049 unit, Isuzu 9.450 unit, dan UD Trucks 964 unit. Sementara itu, tidak ada penjualan tercatat untuk Peugeot sepanjang Januari–Mei 2025.
Advertisement
Penjualan mobil domestik pada Mei 2025 tercatat sebesar 60.613 unit, turun 15% dibandingkan Mei 2024 yang tercatat sebesar 71.391 unit. Penurunan ini menunjukkan tren perlambatan pasar otomotif di tengah dinamika ekonomi.
Dari total tersebut, Astra membukukan penjualan sebanyak 34.480 unit pada Mei 2025, atau turun 17% dibandingkan 41.324 unit pada Mei tahun lalu. Meski mengalami penurunan volume, Astra berhasil menguasai 57% pangsa pasar nasional di bulan tersebut.
""Pangsa pasar mobil Astra pada bulan Mei 2025 yaitu sebesar 57%. Gelaran Gaikindo Indonesia International Auto Show (GIIAS) 2025 pada bulan Juli 2025 yang akan menghadirkan ragam kendaraan yang sesuai dengan kebutuhan masyarakat, diharapkan dapat mendorong pertumbuhan industri otomotif nasional,"" ujar Chief of Corporate Affairs Astra, Boy Kelana Soebroto dalam keterangan resmi, dikutip Selasa (17/6/2025).
Kontribusi penjualan Mei 2025 dari lini produk Astra meliputiToyotadan Lexus sebanyak 21.241 unit, Daihatsu 11.166 unit, Isuzu 1.904 unit, dan UD Trucks 169 unit. Peugeot tidak mencatatkan penjualan selama Mei 2025."
liputan6.com,https://www.liputan6.com/bola/read/6056199/transfer-senyap-liverpool-pertemuan-rahasia-arne-slot-yang-bikin-wirtz-tolak-bayern,Transfer Senyap Liverpool: Pertemuan Rahasia Arne Slot yang Bikin Wirtz Tolak Bayern,Richard Andreas Luturmas,"Diperbarui 19 Jun 2025, 02:50 WIB","Liputan6.com, JakartaFlorian Wirtz akhirnya resmi memilih Liverpool sebagai pelabuhan barunya. Meski Bayern Munchen sempat sangat vokal mengejarnya, gelandang kreatif Bayer Leverkusen itu justru jatuh hati pada proyek yang disiapkan Merseyside Merah.
Liverpool disebut telah mencapai kesepakatan senilai £116 juta atau sekitar Rp2,9 triliun untuk memboyong Wirtz. Angka ini menjadi rekor baru untuk transfer pemain di Inggris, sekaligus menunjukkan betapa seriusnya klub mendatangkannya.
Baca Juga
Namun di balik transfer besar ini, ternyata ada cerita menarik. Mantan gelandang Liverpool dan timnas Jerman, Didi Hamann, mengungkap bahwa pertemuan rahasia antara Wirtz dan pelatih Arne Slot jadi titik balik keputusan sang pemain.
Advertisement"
liputan6.com,https://www.liputan6.com/showbiz/read/6055597/catatan-natasha-wilona-untuk-sctv-music-awards-2025-singgung-apresiasi-untuk-insan-seni-indonesia,"Catatan Natasha Wilona untuk SCTV Music Awards 2025, Singgung Apresiasi untuk Insan Seni Indonesia",Wayan Diananto,"Diperbarui 18 Jun 2025, 17:30 WIB","Liputan6.com, JakartaMalam puncakSCTV Music Awards 2025di Studio Entek City, Daan Mogot, Jakarta Barat, Selasa (17/6/2025), benar-benar bertabur bintang. Tak hanya insan seni, sejumlah bintang sinetron sepertiNatasha Wilonadan Rionaldo Stockhorst pun hadir.
Keduanya dikenal publik lewat sinetronKetika Cinta Memanggilmuyang tayang tiap hari jam 18.20 WIB di SCTV Satu Untuk Semua. Natasha Wilona mengapresiasi hadirnya SCTV Music Awards yang digelar saban tahun.
Baca Juga
“Pastinya senang karena diberikan kepercayaan SCTV untuk mewakili sinetronKetika Cinta Memanggilmu, bersama Kak Rio untuk mengisi acara di salah satu acara paling bergengsi yang SCTV selalu bikin rutin, setiap tahun,” katanya.
Advertisement
Sejumlah bintangsinetron SCTVmemang memeriahkan panggung SCTV Music Awards tahun ini. Selain Natasha Wilona dan Rionaldo Stockhorst ada jajaran bintangAsmara Gen Zseperti Fattah Syach hingga Arya Mohan."
liputan6.com,https://www.liputan6.com/bola/read/6056202/fakta-lamine-yamal-sudah-lebih-hebat-dari-lionel-messi-di-usia-17-tahun,Fakta: Lamine Yamal Sudah Lebih Hebat dari Lionel Messi di Usia 17 Tahun,Richard Andreas Luturmas,"Diperbarui 19 Jun 2025, 02:56 WIB","Liputan6.com, JakartaLegenda Prancis dan eks pemain Arsenal, Emmanuel Petit, melontarkan pernyataan mengejutkan soal rising star Barcelona, Lamine Yamal. Menurutnya, Yamal saat ini sudah melampaui Lionel Messi dalam hal perkembangan saat masih remaja.
Dalam wawancara terbaru, Petit menyebut Yamal sebagai ""pemain paling berharga di planet ini"". Ia memuji gaya bermain, kreativitas, dan pengaruh besar yang ditunjukkan sang pemain meski usianya masih 17 tahun.
Baca Juga
""Setiap kali dia menyentuh bola, selalu terjadi sesuatu. Ia punya visi, teknik, dan kemampuan kreatif luar biasa. Dia pemain yang membuat orang rela bayar mahal demi menonton langsung maupun di TV,"" ujar Petit.
Advertisement"
kompas.com,https://otomotif.kompas.com/read/2025/06/19/102200715/penjualan-tvs-iqube-s-masih-rendah-apa-penyebabnya-?utm_source=ABC&utm_medium=rss,"Penjualan TVS iQube S Masih Rendah, Apa Penyebabnya?","Dio Dananjaya, Agung Kurniawan","Kompas.com- 19/06/2025, 10:22 WIB","JAKARTA, KOMPAS.com –PT TVS Motor Company Indonesia (TVS-MCI) terus mendorong penetrasi pasarmotor listrikmereka di Indonesia melalui modelTVS iQube S, yang telah diperkenalkan sejak Juni 2024.
Namun, meski membawa teknologi mumpuni dan desain yang bersaing, penjualannya masih belum mencapai ekspektasi awal perusahaan.
“Dengan harga Rp 52,9 juta, kami jualan itu di bawah 100 unit dalam setahun. Jadi memang tidak banyak,” ujar Rizal Tandju, DGM Business Development & Electric Vehicle PT TVS-MCI di Jakarta, Selasa (17/6/2025).
Baca juga:Biaya Perbaikan Ferrari Purosangue Setelah Kecelakaan
Dok. TVS MotorMotor listrik TVS iQube S jadi motor rental di Bali
“Nah, kita lihat makanya dengan harga yang sesuai diharapkan oleh konsumen, mudah-mudahan kami bisa jauh lebih baik. Tapi semuanya kan tergantung dari memang pasar motor listriknya sendiri,” kata dia.
Menurut Rizal, sambutan pasar terhadap iQube S sebenarnya cukup antusias.
Meski demikian, banderol awal yang mencapai Rp 52,9 juta menjadi tantangan tersendiri dalam mendorong volume penjualan.
Baca juga:Norton Motorcycles Hadir di Indonesia, Apa Saja Keunggulannya?
“Ini cukup bagus, karena ini adalah range produk kami yang premium dibandingkan yang lain. Dan tujuan kami sebetulnya untuk sosialisasi produk, karena EV itu baru,” ucap Rizal.
Sebelumnya, TVS memperkirakan penjualan iQube S secara domestik bisa mencapai 100–150 unit hingga awal 2025.
Namun, permintaan pasar yang tengah menurun membuatpenjualan motorlistrik ikut tertekan.
Ketika ditanya soal tren penurunan penjualan motor listrik pada awal 2025, Rizal menyatakan belum ada data resmi untuk memastikan kondisi pasar secara menyeluruh.
Baca juga:Motor Listrik Tyranno Capai TKDN 50% untuk Subsidi
KOMPAS.com/DIO DANANJAYATVS iQube S 2025
“Sayangnya tidak ada data resmi untuk itu ya. Tapi mungkin bisa dicek ke pemain lainnya. Karena sampai saat ini kan kita enggak ada data ya,” ucap Rizal.
Untuk memperbaiki performa pasar, TVS pun mengumumkan penurunan harga iQube S secara signifikan, dari Rp 52,9 juta menjadi Rp 29,9 juta.
Langkah ini diharapkan mampu menarik lebih banyak konsumen yang masih ragu beralih ke kendaraan listrik."
liputan6.com,https://www.liputan6.com/islami/read/6053708/9-tips-memilih-cincin-emas-elegan-sesuai-tema-pernikahan-dengan-harga-terjangkau-makin-berkah,"9 Tips Memilih Cincin Emas Elegan Sesuai Tema Pernikahan dengan Harga Terjangkau, Makin Berkah!",Liputan6.com,"Diperbarui 17 Jun 2025, 12:30 WIB","Liputan6.com, Jakarta -Dalam ajaran Islam, pernikahan adalah ikatan suci yang tak hanya menyatukan dua insan, tetapi juga mempertemukan dua keluarga dalam bingkai keberkahan. Oleh karena itu, setiap detail dalam pernikahan sebaiknya mencerminkan kesungguhan hati, termasuk saat memilihcincinsebagai simbol akad yang sakral.
Cincin bukan sekadar perhiasan, namun menjadi tanda lahir dari janji yang diikrarkan di hadapan Allah SWT. Maka, penting bagi pasangan Muslim untuk memilihcincin pernikahanyang tidak hanya indah dipandang, tapi juga penuh makna, sesuai dengan tema pernikahan yang dipilih dan nilai-nilai Islami yang diyakini.
Setiap pasangan tentu memiliki impian tentang hari bahagianya, termasuk bagaimana suasana pernikahan digelar. Mulai dari konsep klasik nan anggun hingga tema outdoor yang penuh warna, semuanya memiliki karakteristik unik.
Advertisement
Maka, mencocokkancincin emasislami dengan tema pernikahan akan membuat momen istimewa terasa lebih personal dan berkesan.
Berikut ini adalah referensi cincin emas bagi pasangan Muslim yang ingin menjadikan akad nikah sebagai momentum sakral penuh nilai keindahan dan keberkahan, dengan harga emas yang terjangkau, dirangkum Senin (16/06/2025).
Baca Juga"
detik.com,https://news.detik.com/berita/d-7970793/anak-buah-prabowo-serap-aspirasi-dan-ajak-masyarakat-hidup-sehat,Anak Buah Prabowo Serap Aspirasi dan Ajak Masyarakat Hidup Sehat,Yohanis Paiman Londong -detikNews,"Rabu, 18 Jun 2025 17:38 WIB","Kader Partai Gerakan Indonesia Raya (Gerindra) terus menunjukkan komitmennya untuk hadir di tengah masyarakat, tak hanya saat momentum pemilu, pilkada, atau pileg.
Hal ini dilakukan berdasarkan instruksi langsung dari Ketua Umum Partai Gerindra, Prabowo Subianto, yang juga Presiden RI. Prabowo disebut mendorong seluruh kadernya untuk aktif menyapa warga dan menyerap aspirasi secara berkelanjutan.
Salah satunya adalah drg. Putih Sari, Anggota DPR RI Fraksi Gerindra, yang turun langsung ke Kabupaten Bekasi. Tak sekadar menyerap aspirasi warga, Putih Sari yang memiliki latar belakang sebagai dokter juga mengingatkan masyarakat akan pentingnya menjaga kesehatan lingkungan.
SCROLL TO CONTINUE WITH CONTENT
""Kesehatan lingkungan merupakan bagian dari Gerakan Masyarakat Hidup Sehat (GERMAS). GERMAS menekankan pentingnya menciptakan lingkungan yang bersih dan sehat sebagai upaya untuk meningkatkan kualitas hidup,"" kata Putih Sari dalam keterangan tertulis, Rabu (18/6/2025).
Sementara itu, kader Gerindra lainnya sekaligus Anggota DPR RI, Muhammad Rofiqi juga aktif menyapa konstituennya di Martapura, Kabupaten Banjar, Kalimantan Selatan.
Dalam kunjungan resesnya, Rofiqi memanfaatkan momentum untuk berdialog langsung dengan warga dan menyerap aspirasi dari akar rumput.
""Senang sekali bisa kembali bertemu dan ngobrol langsung dengan warga Desa Mekar Martapura. Momen reses ini jadi kesempatan berharga untuk menyerap aspirasi, mendengar keluhan secara langsung,"" paparnya.
Ia berharap hasil dari pertemuan tersebut dapat mendorong langkah nyata dalam pembangunan desa.
""Semoga dengan mendengarkan aspirasi warga saya bisa memperjuangkan kebutuhan dan kemajuan desa ini lebih baik lagi,"" harapnya.
Melalui kehadiran langsung di tengah masyarakat, kader-kader Gerindra menegaskan bahwa kerja politik bukan hanya soal pemilu, melainkan komitmen berkelanjutan dalam mendengarkan, mengedukasi, dan memperjuangkan kepentingan rakyat.
Simak juga Video 'PP soal Judol Akan Diselesaikan Dalam Waktu Dekat':
[Gambas:Video 20detik]"
tempo.co,https://newsletter.tempo.co/read/2016443/jika-judi-kasino-dilegalkan,Jika Judi Kasino Dilegalkan,Alfa Alaudin Arri Saputra,11 Juni 2025 | 11.00 WIB,Pro-Kontra LegalisasiJudi
detik.com,https://finance.detik.com/berita-ekonomi-bisnis/d-7970613/25-jadwal-terbang-batal-wings-air-tawarkan-refund-atau-tukar-jadwal,"25 Jadwal Terbang Batal, Wings Air Tawarkan Refund atau Tukar Jadwal",Herdi Alif Al Hikam -detikFinance,"Rabu, 18 Jun 2025 16:42 WIB","Puluhan jadwal penerbangan Wings Air, maskapai Lion Air Group, terpaksa dibatalkan imbas erupsi Gunung Lewotobi, Flores Timur, Nusa Tenggara Timur. Total ada 25 penerbangan Wings Air yang terkena dampak pada hari ini, Rabu 18 Juni 2025.
Pembatalan sementara beberapa penerbangan dilakukan sebagai langkah antisipatif atas dampak erupsi Gunung Lewotobi yang merupakan gunung api aktif di wilayah timur NTT dan mengalami peningkatan aktivitas vulkanik disertai penyebaran abu.
Keputusan pembatalan diambil berdasarkan hasil koordinasi dengan otoritas terkait dan mempertimbangkan aspek keselamatan serta keamanan penerbangan. Penyebaran abu vulkanik di udara dan sisi darat berdampak langsung terhadap visibilitas atau jarak pandang pilot, sistem navigasi pesawat, serta berpotensi membahayakan mesin pesawat.
SCROLL TO CONTINUE WITH CONTENT
Corporate Communications Strategic of Wings Air Danang Mandala Prihantoro mengatakan pihaknya telah menginformasikan seluruh pelanggan soal pembatalan penerbangan. Pihaknya menawarkan pelanggan untuk melakukan pengembalian dana tiket ataupun perubahan jadwal.
""Wings Air telah menginformasikan kepada seluruh pelanggan yang terdampak mengenai pembatalan sementara ini. Bagi pelanggan yang telah memiliki tiket, Wings Air menyediakan pilihan pengembalian dana/refund, atau perubahan jadwal/reschedule sesuai dengan ketentuan yang berlaku,"" papar Danang dalam keterangannya kepadadetikcom, Rabu (18/6/2025).
Wings Air terus memantau perkembangan aktivitas vulkanik dan berkoordinasi secara intensif dengan AirNav Indonesia, pengelola bandar udara, dan otoritas penerbangan sipil lainnya.
""Penerbangan akan kembali dioperasionalkan setelah dipastikan bahwa ruang udara (airways) dan bandar udara tujuan dinyatakan aman untuk aktivitas penerbangan,"" lanjut Danang.
Penerbangan Wings Air yang dibatalkan per Rabu, 18 Juni 2025:
IW1828 Maumere (MOF) - Kupang (KOE)IW1829 Kupang (KOE) - Maumere (MOF)IW1961 Labuan Bajo (LBJ) - Maumere (MOF)IW1960 Maumere (MOF) - Labuan Bajo (LBJ)IW1927 Kupang (KOE) - Bajawa (BJW)IW1927 Bajawa (BJW) - Labuan Bajo (LBJ)IW1926 Labuan Bajo (LBJ) - Bajawa (BJW)IW1926 Bajawa (BJW) - Kupang (KOE)IW1831 Kupang (KOE) - Ende (ENE)IW1831 Ende (ENE) - Labuan Bajo (LBJ)IW1830 Labuan Bajo (LBJ) - Ende (ENE)IW1830 Ende (ENE) - Kupang (KOE)IW1991 Kupang (KOE) - Ruteng (RTG)IW1957 Kupang (KOE) - Ende (ENE)IW1956 Ende (ENE) - Kupang (KOE)IW1923 Kupang (KOE) - Waingapu (WGP)IW1990 Ruteng (RTG) - Kupang (KOE)IW1929 Kupang (KOE) - Larantuka (LKA)IW1928 Larantuka (LKA) - Kupang (KOE)IW1878 Lombok (LOP) - Bima (BMU)IW1879 Bima (BMU) - Lombok (LOP)IW1832 Denpasar (DPS) - Tambolaka (TMC)IW1833 Tambolaka (TMC) - Denpasar (DPS)IW1834 Denpasar (DPS) - Tambolaka (TMC)IW1835 Tambolaka (TMC) - Denpasar (DPS)"
tempo.co,https://hukum.tempo.co/read/1060865/pengadilan-sita-11-hektare-lahan-bogor-nirwana-residence,Pengadilan Sita 11 Hektare Lahan Bogor Nirwana Residence,Tempo.co,14 Februari 2018 | 21.59 WIB,"TEMPO.CO,Jakarta- Pengadilan Negeri Bogor menyita sekitar sebelas hektare lahan yang berada di lokasi Bogor Nirwana Residence (BNR), kompleks perumahan mewah milikgrup Bakrie. Penyitaan tersebut termaktub dalam putusan Pengadilan Bogor yang menyidangkan kasus gugatan Hasan Ahmad terhadap PT Graha Andrasentra Propertindo dan sembilan tergugat lain, termasuk Badan Pertanahan Kota Bogor (tergugat VIII) dan Badan Pertanahan Provinsi Jawa Barat (tergugat IX)."
okezone.com,https://sports.okezone.com/read/2025/06/17/38/3148178/adik-valentino-rossi-luca-marini-resmi-diganti-di-motogp-italia-2025,Adik Valentino Rossi Luca Marini Resmi Diganti di MotoGP Italia 2025,Cikal Bintang,", Jurnalis-Selasa, 17 Juni 2025 |20:17 WIB","ADIKtiri Valentino Rossi,Luca Marini, resmi diganti padaMotoGP Italia 2025. Dengan begitu, ia bisa fokus memulihkan diri usai cedera parah pada tes di Sirkuit Suzuka, Jepang, akhir Mei silam.
Marini menderita masalah akut pada paru-parunya, dislokasi tulang pinggul sebelah kiri, robek ligamen di lutut kiri, dan patah tulang selangka sebelah kiri. Ia sempat mendapat perawatan di Jepang.
Tim Honda HRC Castrol memutuskan tidak memakai pembalap pengganti pada balapan MotoGP Aragon 2025 dua pekan silam. Mereka membiarkan Joan Mir tampil sendirian tanpa rekan setim.
Sedangkan, pada MotoGP Italia 2025 akhir pekan ini, posisi Marini akan digantikan Takaaki Nakagami. Hal itu dikonfirmasi oleh HRC lewat pernyataan resmi di laman Instagram MotoGP.
“Dikonfirmasi, Takaaki Nakagami akan membalap untuk Honda Racing Team di MotoGP Italia 2025. Luca Marini melanjutkan pemulihannya,” tulis akun MotoGP (@motogp), Selasa (17/6/2025).
Dengan demikian, Marini masih akan menepi setelah sempat absen dalam beberapa balapan sebelumnya. Seri balapan Italia diketahui akan berlangsung di Sirkuit Autodromo Internazionale del Mugello, Scarperia e San Piero, 20-22 Juni."
liputan6.com,https://www.liputan6.com/global/read/6056208/kisah-israel-dikepung-dan-dikeroyok-2-negara-arab-dalam-perang-yom-kipur,Kisah Israel Dikepung dan Dikeroyok 2 Negara Arab dalam Perang Yom Kipur,Tanti Yulianingsih,"Diperbarui 19 Jun 2025, 03:15 WIB","Liputan6.com, Tel Aviv -Israel ternyata pernah dikepung dan dikeroyoknegara Arab. Sejarah yang dikutip dariAl Jazeera,Kamis (19/6/2025) menyebut  kala itu, Oktober 1973, Perang Arab-Israel berlangsung selama tiga minggu.
Perang tersebut, yang dikenal oleh orang Israel sebagaiYom Kippurdan oleh orang Arab sebagai Perang Oktober, dimulai ketika Mesir dan Suriah melancarkan serangan dua front terhadap Israel untuk mendapatkan kembali wilayah mereka yang hilang dalam Perang Enam Hari tahun 1967 ketika Israel merebut Semenanjung Sinai di Mesir dan Dataran Tinggi Golan di Suriah.
Baca Juga
SitusBrittanicamenyebut PerangIsrael, yang diprakarsai oleh Mesir dan Suriah pada tanggal 6 Oktober 1973, terjadi pada hari suci umat Yahudi, Yom Kippur. Perang ini juga terjadi selama bulan Ramadan, bulan suci untuk puasa dalam Islam, dan berlangsung hingga tanggal 26 Oktober 1973.
Advertisement
Anwar Sadat, yang menjadi presiden Mesir saat itu merupakan buntut penolakan Israel atas penyelesaian damai dari kekalahan pada Perang Enam Hari tahun 1967. Pertempuran tersebut berkembang menjadiperangskala penuh pada tahun 1973."
